41.91211, -0.00314, 0.00314, 0.00117, 0.00000, 0.00000, 0.00000
41.91878, -0.00314, 0.00314, 0.00091, 0.00000, 0.00000, -0.03957
41.92545, -0.00314, 0.00314, 0.00073, 0.00000, 0.00000, -0.02638
41.93212, -0.00314, 0.00000, 0.00047, 0.00000, -0.47101, -0.03957
41.93879, -0.00314, 0.00000, 0.00038, 0.00000, 0.00000, -0.01319
41.94547, -0.00628, 0.00000, 0.00012, -0.47101, 0.00000, -0.03957
41.95214, -0.00628, -0.00314, -0.00050, 0.00000, -0.47101, -0.09232
41.95881, -0.00628, -0.00314, -0.00059, 0.00000, 0.00000, -0.01319
41.96548, -0.00942, -0.00628, -0.00094, -0.47101, -0.47101, -0.05276
41.97215, -0.00942, -0.00942, -0.00138, 0.00000, -0.47101, -0.06594
